min_neighbors,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,1.3,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.41,1.42,1.43,1.44,1.45,1.46,1.47,1.48,1.49,1.5,1.51,1.52,1.53,1.54,1.55,1.56,1.57,1.58,1.59,1.6,1.61,1.62,1.63,1.64,1.65,1.66,1.67,1.68,1.69,1.7,1.71,1.72,1.73,1.74,1.75,1.76,1.77,1.78,1.79,1.8,1.81,1.82,1.83,1.84,1.85,1.86,1.87,1.88,1.89,1.9,1.91,1.92,1.93,1.94,1.95,1.96,1.97,1.98,1.99,2.0
1,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,88.74,141.06,93.39,90.58,92.68,144.73,143.74,144.25,93.08,87.51,89.73,92.07,90.93,89.58,93.33,99.19,356.31,90.11,89.26,93.45,90.31,142.81,91.72,90.04,141.74,94.7,91.18,143.63,91.46,92.28,122.21,91.73,143.4,102.38,89.61,143.16,143.83,86.82,142.22,91.13,91.13,91.84,93.48,89.88,90.74,91.67,89.02,90.02,88.19,91.63,353.46,93.08,352.05,87.79,87.19,356.31,91.22,354.17,330.82,330.82,89.26,88.44,90.52,140.99,0.0,90.38,90.38,332.15,0.0,353.45,90.11,89.08,331.58,0.0,330.82,89.66,335.72,0.0,0.0,0.0,0.0,356.31,0.0,0.0,0.0,334.4,143.83
2,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,88.74,141.06,93.39,90.58,92.68,144.73,143.74,144.25,93.08,87.51,353.46,354.18,90.93,89.58,93.33,352.05,0.0,331.58,355.59,93.45,90.31,142.81,91.72,90.04,141.74,94.7,91.18,143.63,91.46,350.64,327.91,91.73,143.4,351.35,89.61,143.16,143.83,86.82,142.22,352.06,352.06,142.74,352.76,89.88,90.74,91.67,328.66,328.1,88.19,330.82,353.46,93.08,352.05,353.46,354.89,0.0,91.22,354.17,330.82,330.82,355.59,355.58,90.52,330.07,0.0,90.38,90.38,332.15,0.0,353.45,355.58,332.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.4,335.81
3,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,88.74,141.06,93.39,90.58,92.68,144.73,330.07,352.06,93.08,87.51,353.46,354.18,143.28,89.58,353.46,352.05,0.0,0.0,0.0,326.5,90.31,142.81,91.72,90.04,141.74,94.7,327.25,327.25,350.64,0.0,327.91,350.65,351.35,351.35,352.75,143.16,143.83,86.82,0.0,352.06,352.06,328.66,0.0,0.0,0.0,142.47,328.66,328.1,88.19,330.82,353.46,93.08,352.05,353.46,354.89,0.0,331.67,354.17,330.82,330.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,354.18,141.06,93.39,90.58,92.68,144.73,330.07,352.06,93.08,87.51,353.46,354.18,143.28,329.41,353.46,0.0,0.0,0.0,0.0,326.5,90.31,142.81,91.72,0.0,141.74,94.7,327.25,327.25,350.64,0.0,327.91,350.65,0.0,0.0,352.75,351.37,351.37,86.82,0.0,0.0,0.0,328.66,0.0,0.0,0.0,91.67,0.0,0.0,0.0,0.0,353.46,93.08,0.0,0.0,354.89,0.0,0.0,0.0,330.82,330.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,354.18,141.06,93.39,90.58,92.68,144.73,330.07,352.06,93.08,87.51,0.0,0.0,90.93,0.0,0.0,0.0,0.0,0.0,0.0,326.5,90.31,325.84,328.0,0.0,329.32,94.7,0.0,0.0,350.64,0.0,0.0,350.65,0.0,0.0,352.75,0.0,0.0,325.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.47,0.0,0.0,0.0,0.0,0.0,352.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,354.18,332.24,93.39,90.58,92.68,144.73,330.07,0.0,93.08,326.59,0.0,0.0,90.93,0.0,0.0,0.0,0.0,0.0,0.0,326.5,90.31,325.84,328.0,0.0,329.32,0.0,0.0,0.0,0.0,0.0,0.0,350.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.82,0.0,0.0,0.0,0.0,0.0,352.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,354.18,0.0,93.39,327.91,92.68,144.73,330.07,0.0,0.0,326.59,0.0,0.0,90.93,0.0,0.0,0.0,0.0,0.0,0.0,326.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,354.18,0.0,93.39,327.91,92.68,144.73,330.07,0.0,0.0,0.0,0.0,0.0,332.24,0.0,0.0,0.0,0.0,0.0,0.0,326.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,143.36,142.7,90.98,144.11,92.53,91.14,90.28,92.37,142.61,88.91,142.84,89.73,91.82,0.0,0.0,93.39,0.0,92.68,329.41,330.07,0.0,0.0,0.0,0.0,0.0,332.24,0.0,0.0,0.0,0.0,0.0,0.0,326.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
